OBJECTID,Shape,STATEFP10,COUNTYFP10,TRACTCE10,BLKGRPCE10,GEOID10,NAMELSAD10,MTFCC10,FUNCSTAT10,ALAND10,AWATER10,INTPTLAT10,INTPTLON10,City,Shape_Length,Shape_Area
781,,26,163,521900,2,261635219002,Block Group 2,G5030,S,478601,0,+42.3531179,-083.0761704,Detroit,10185.71189,5151101.319
782,,26,163,520400,1,261635204001,Block Group 1,G5030,S,409578,0,+42.3481561,-083.0675930,Detroit,9228.842883,4408277.485
783,,26,163,521800,1,261635218001,Block Group 1,G5030,S,224907,0,+42.3461214,-083.0712523,Detroit,6800.035307,2420653.532
784,,26,163,514500,1,261635145001,Block Group 1,G5030,S,262359,0,+42.3754930,-082.9982351,Detroit,9140.41464,2823734.159
785,,26,163,514100,4,261635141004,Block Group 4,G5030,S,473699,0,+42.3774837,-082.9950256,Detroit,10022.55693,5098344.685
786,,26,163,514500,2,261635145002,Block Group 2,G5030,S,301577,0,+42.3751620,-083.0013537,Detroit,9460.690263,3245813.195
787,,26,163,516100,1,261635161001,Block Group 1,G5030,S,375867,0,+42.3735087,-083.0221863,Detroit,10330.64101,4045376.592
788,,26,163,516100,2,261635161002,Block Group 2,G5030,S,973495,0,+42.3764910,-083.0272523,Detroit,17992.11595,10477541.87
789,,26,163,515300,3,261635153003,Block Group 3,G5030,S,337116,0,+42.3540407,-083.0028889,Detroit,7662.844209,3628354.336
790,,26,163,516600,2,261635166002,Block Group 2,G5030,S,484885,0,+42.3425403,-083.0174602,Detroit,10579.55167,5218789.773
791,,26,163,517500,3,261635175003,Block Group 3,G5030,S,451450,0,+42.3523957,-083.0532618,Detroit,8906.056575,4858907.227
792,,26,163,518800,1,261635188001,Block Group 1,G5030,S,659769,0,+42.3606433,-083.0345037,Detroit,12930.59234,7101049.069
793,,26,163,518800,2,261635188002,Block Group 2,G5030,S,755698,0,+42.3588793,-083.0396226,Detroit,13969.30623,8133481.397
794,,26,163,523200,2,261635232002,Block Group 2,G5030,S,444801,0,+42.3152257,-083.1025222,Detroit,11946.42705,4787402.646
795,,26,163,523200,1,261635232001,Block Group 1,G5030,S,411003,0,+42.3136235,-083.1061042,Detroit,10400.52951,4423659.126
796,,26,163,508100,5,261635081005,Block Group 5,G5030,S,180609,0,+42.4373124,-083.0971986,Detroit,5763.259978,1943814.082
797,,26,163,508100,3,261635081003,Block Group 3,G5030,S,273349,0,+42.4457353,-083.1054041,Detroit,8224.671812,2941935.274
798,,26,163,508100,2,261635081002,Block Group 2,G5030,S,246411,0,+42.4416409,-083.0995838,Detroit,7649.419761,2652040.743
799,,26,163,507500,2,261635075002,Block Group 2,G5030,S,251183,0,+42.4424218,-083.0872426,Detroit,6597.502366,2703377.839
800,,26,163,507400,1,261635074001,Block Group 1,G5030,S,247293,0,+42.4341219,-083.0799191,Detroit,7777.239334,2661530.475
801,,26,163,507400,3,261635074003,Block Group 3,G5030,S,248813,0,+42.4375281,-083.0800326,Detroit,6812.468744,2677874.663
802,,26,163,507300,2,261635073002,Block Group 2,G5030,S,284004,0,+42.4303201,-083.0910277,Detroit,7022.87172,3056659.479
803,,26,163,545800,3,261635458003,Block Group 3,G5030,S,247331,0,+42.3388606,-083.2356337,Detroit,7999.311325,2662016.145
804,,26,163,545800,2,261635458002,Block Group 2,G5030,S,240845,0,+42.3377662,-083.2290851,Detroit,6561.818189,2592203.384
805,,26,163,545800,1,261635458001,Block Group 1,G5030,S,318043,0,+42.3378759,-083.2206871,Detroit,7792.570495,3423085.238
806,,26,163,545700,2,261635457002,Block Group 2,G5030,S,567163,0,+42.3324938,-083.2196631,Detroit,9948.993359,6104330.18
807,,26,163,545600,5,261635456005,Block Group 5,G5030,S,257496,0,+42.3397451,-083.2140398,Detroit,7390.546401,2771417.604
808,,26,163,545600,4,261635456004,Block Group 4,G5030,S,243706,0,+42.3398533,-083.2102765,Detroit,7255.047814,2622987.078
809,,26,163,545600,3,261635456003,Block Group 3,G5030,S,244907,0,+42.3399162,-083.2065763,Detroit,7269.434705,2635901.594
810,,26,163,545600,2,261635456002,Block Group 2,G5030,S,246039,0,+42.3399592,-083.2028681,Detroit,7282.309528,2648097.844
811,,26,163,545600,1,261635456001,Block Group 1,G5030,S,324708,0,+42.3400038,-083.1985590,Detroit,7932.872618,3494813.378
812,,26,163,545500,5,261635455005,Block Group 5,G5030,S,207451,0,+42.3495220,-083.2060569,Detroit,6779.175945,2232767.997
813,,26,163,545500,4,261635455004,Block Group 4,G5030,S,200090,0,+42.3458256,-083.2104568,Detroit,5963.046327,2153540.473
814,,26,163,545500,6,261635455006,Block Group 6,G5030,S,192124,0,+42.3459130,-083.2059550,Detroit,5853.670427,2067827.183
815,,26,163,545500,2,261635455002,Block Group 2,G5030,S,214607,0,+42.3453970,-083.2006507,Detroit,7449.713868,2309785.772
816,,26,163,545500,1,261635455001,Block Group 1,G5030,S,217279,0,+42.3484367,-083.1989405,Detroit,6178.707873,2338554.579
817,,26,163,545300,3,261635453003,Block Group 3,G5030,S,463714,0,+42.3615284,-083.2055855,Detroit,9478.044516,4990888.701
818,,26,163,545300,1,261635453001,Block Group 1,G5030,S,326397,0,+42.3619485,-083.1996797,Detroit,8149.536096,3512950.517
819,,26,163,545200,2,261635452002,Block Group 2,G5030,S,272546,0,+42.3665072,-083.2033565,Detroit,8336.125994,2933356.763
820,,26,163,545200,1,261635452001,Block Group 1,G5030,S,207021,0,+42.3701638,-083.1998523,Detroit,6028.907054,2228117.904
821,,26,163,545100,2,261635451002,Block Group 2,G5030,S,247320,0,+42.3746810,-083.2066667,Detroit,6528.047133,2661851.945
822,,26,163,545100,1,261635451001,Block Group 1,G5030,S,246706,0,+42.3747626,-083.2006421,Detroit,6510.621416,2655253.742
823,,26,163,544300,2,261635443002,Block Group 2,G5030,S,764470,0,+42.4093569,-083.2724789,Detroit,23161.92466,8227730.968
824,,26,163,521900,1,261635219001,Block Group 1,G5030,S,322209,0,+42.3453637,-083.0760751,Detroit,8306.943402,3467897.418
825,,26,163,521300,1,261635213001,Block Group 1,G5030,S,969178,0,+42.3341230,-083.0929489,Detroit,15651.78458,10431171.58
826,,26,163,520700,1,261635207001,Block Group 1,G5030,S,593653,0,+42.3350888,-083.0568525,Detroit,11366.62949,6389416.409
827,,26,163,525000,2,261635250002,Block Group 2,G5030,S,1396723,0,+42.3087647,-083.0924682,Detroit,16843.33541,15032981.22
828,,26,163,521100,2,261635211002,Block Group 2,G5030,S,520442,0,+42.3232747,-083.0865238,Detroit,10802.22711,5601508.546
829,,26,163,522100,2,261635221002,Block Group 2,G5030,S,587835,0,+42.3447898,-083.0994360,Detroit,11102.75002,6326846.013
830,,26,163,522000,1,261635220001,Block Group 1,G5030,S,1606031,0,+42.3435757,-083.0875891,Detroit,18897.83123,17285547.52
831,,26,163,525600,2,261635256002,Block Group 2,G5030,S,491361,0,+42.3276663,-083.1095022,Detroit,11008.67654,5288501.15
832,,26,163,522200,1,261635222001,Block Group 1,G5030,S,352145,0,+42.3505114,-083.1054602,Detroit,12026.80421,3790071.3
833,,26,163,525500,1,261635255001,Block Group 1,G5030,S,514680,0,+42.3347626,-083.1058294,Detroit,9200.422789,5539458.931
